"arrival_date","destination_region","destination_city","length_of_stay","has_meal","purpose_trip","sell_price","user_id"
"2019-02-15","International","Prague","2","1","leasure","5319","28396"
"2019-02-17","International","Culver City","1","0","business","10689","32769"
"2019-03-07","International","Tbilisi","3","1","leasure","15015","24891"
"2019-03-11","International","Hong Kong","1","1","business","12676","7557"
"2019-02-18","CIS","Kyiv","3","1","leasure","30863","36102"
"2019-03-13","Russia","Novomoskovsk","15","0","leasure","31295","5859"
"2019-02-18","CIS","Babruysk","4","1","business","12273","6265"
"2019-02-17","Russia","Nizhnevartovsk","2","1","business","5246","17031"
"2019-02-18","International","Accra","4","1","business","37138","30319"
"2019-02-24","International","San Francisco Bay","3","0","business","34014","22905"
"2019-04-20","Southern Europe","Lisbon","1","1","leasure","6701","6519"
"2019-06-22","Southern Europe","Salou","14","1","leasure","123423","19929"
"2019-03-15","Southern Europe","Desenzano del Garda","10","1","leasure","43881","22531"
"2019-02-21","International","Wroclaw","1","1","business","9094","32561"
"2019-03-08","International","Vilnius","2","1","leasure","9990","28396"
"2019-02-20","Russia","Kazan","2","1","business","10523","7789"
"2019-02-20","International","New Delhi","2","1","business","26961","18862"
"2019-02-17","Western Europe","Paris","5","1","business","60555","25935"
"2019-02-27","International","Koh Samui","1","0","business","3749","18951"
"2019-03-11","Southern Europe","Florence","3","1","business","28685","6513"
"2019-02-17","CIS","Nur-Sultan","1","1","business","3107","19839"
"2019-03-20","International","Prague","4","1","business","39793","28849"
"2019-05-23","International","Tallinn","1","1","business","5045","5945"
"2019-03-11","Western Europe","Vienna","4","1","business","16204","20926"
"2019-02-21","Russia","Moscow","1","1","leasure","8169","20402"
"2019-02-28","Arabia","Abu Dhabi","5","1","business","95536","34717"
"2019-02-19","Russia","Istra","3","1","business","7884","6527"
"2019-03-31","Southern Europe","Milan","3","1","business","24491","30319"
"2019-04-05","Western Europe","Hamburg","1","1","business","14297","15755"
"2019-02-15","International","Warsaw","2","1","leasure","8720","31877"
"2019-02-19","Russia","Yuzhno-Sakhalinsk","8","1","leasure","39230","10194"
"2019-03-05","Western Europe","London","2","1","business","35225","18448"
"2019-02-20","Southern Europe","Podgorica","1","1","business","15911","26494"
"2019-04-09","Southern Europe","Milan","5","1","business","152337","32953"
"2019-03-13","International","Prague","2","1","business","5605","6146"
"2019-03-16","Western Europe","Paris","2","1","leasure","22982","16101"
"2019-04-02","International","Bali","9","1","leasure","534094","7723"
"2019-03-12","Russia","Kaliningrad","3","0","leasure","6986","27129"
"2019-04-20","Russia","Sochi","4","1","business","33203","19047"
"2019-02-20","International","Vuokatti","5","1","leasure","63725","6952"
"2019-03-16","Western Europe","Paris","4","1","business","27332","20967"
"2019-02-18","Arabia","Casablanca","2","1","business","15926","10408"
"2019-04-09","International","Las Vegas","2","0","business","15295","19184"
"2019-02-27","Western Europe","Amsterdam","4","0","business","64123","28396"
"2019-02-19","Russia","Moscow","1","1","business","5148","13729"
"2019-03-19","Southern Europe","Alicante","3","1","business","7270","24355"
"2019-02-17","CIS","Almaty","3","1","business","16932","13729"
"2019-02-16","Western Europe","Vienna","2","1","leasure","14320","25316"
"2019-03-12","CIS","Tashkent","2","1","business","24703","12888"
"2019-02-18","Western Europe","Liverpool","2","1","business","19603","24763"
"2019-02-18","Southern Europe","Belgrade","4","1","business","18189","13729"
"2019-02-26","Western Europe","London","2","1","business","16034","13729"
"2019-03-13","Russia","Moscow","1","1","business","4540","13729"
"2019-03-13","Southern Europe","Milano Marittima","3","1","business","25996","19439"
"2019-10-06","International","Niagara Falls","1","0","business","9302","27684"
"2019-04-01","Western Europe","London","1","1","business","12562","24763"
"2019-02-16","International","New Delhi","2","1","leasure","16753","22015"
"2019-02-25","Russia","Moscow","3","0","business","19216","13729"
"2019-02-20","International","Chongqing","2","1","business","9554","14684"
"2019-02-18","Russia","Zeya","1","1","business","2238","14684"
"2019-03-13","Russia","Vladivostok","2","1","business","10795","13636"
"2019-02-21","International","Vancouver","6","0","leasure","106768","15636"
"2019-02-25","International","Singapore","4","0","business","37951","7789"
"2019-02-14","Russia","Krasnoyarsk","1","1","business","6205","19009"
"2019-02-19","Russia","Ryazan","2","1","business","7012","32320"
"2019-04-14","International","Guangzhou","3","0","business","41934","22905"
"2019-02-17","Russia","Moscow","3","1","business","12300","14684"
"2019-02-18","Russia","Moscow","1","1","business","3174","7516"
"2019-02-20","Russia","Moscow","2","1","business","6004","14684"
"2019-02-21","Russia","Volgograd","1","1","business","3216","16624"
"2019-02-15","Russia","Nizhny Tagil","7","0","leasure","21123","8030"
"2019-02-17","Russia","Saint Petersburg","3","1","business","7431","6082"
"2019-02-19","CIS","Almaty","1","1","business","15082","19543"
"2019-02-26","International","Singapore","3","0","business","28618","7789"
"2019-02-20","Russia","Volgograd","2","1","business","5874","14546"
"2019-02-19","Russia","Moscow","1","1","business","8623","25149"
"2019-02-18","Russia","Saint Petersburg","1","1","business","3573","17088"
"2019-02-16","Arabia","Dubai","4","1","business","34433","16217"
"2019-02-17","International","Tel Aviv","9","0","leasure","14483","6233"
"2019-02-19","Russia","Izhevsk","1","1","business","4003","6144"
"2019-02-20","International","Cochin","1","1","business","8865","12759"
"2019-04-22","International","Guangzhou","4","1","business","297299","20788"
"2019-02-19","Russia","Saratov","2","1","business","9587","10579"
"2019-03-14","Southern Europe","Barcelona","3","1","leasure","46127","34641"
"2019-06-17","Southern Europe","Rimini","10","1","leasure","64632","23776"
"2019-02-19","Russia","Saint Petersburg","2","1","business","14447","16741"
"2019-02-18","International","Hanoi","5","1","business","19565","14684"
"2019-02-15","International","Pattaya","1","0","business","1623","18889"
"2019-02-16","Russia","Novy Urengoy","2","0","leasure","7955","5793"
"2019-02-19","Russia","Yekaterinburg","2","1","business","7279","19819"
"2019-02-21","Russia","Irkutsk","1","1","business","4090","14684"
"2019-02-24","Russia","Krasnodar","11","1","leasure","23270","14684"
"2019-02-19","Russia","Velikiy Novgorod","2","1","business","6256","14684"
"2019-02-15","Russia","Volgograd","4","1","business","12015","23459"
"2019-02-16","Russia","Khabarovsk","1","1","leasure","2656","7880"
"2019-02-18","International","Incheon","3","0","business","22531","21468"
"2019-02-19","Russia","Novy Urengoy","1","1","business","4803","6137"
"2019-02-19","Russia","Saint Petersburg","2","1","business","4224","14684"
"2019-02-16","Southern Europe","Barcelona","1","0","leasure","5772","28396"
"2019-02-19","Russia","Kemerovo","3","1","business","10648","15316"
"2019-02-17","Russia","Moscow","2","0","business","4021","14684"
"2019-02-19","Russia","Yuzhno-Sakhalinsk","3","1","business","16729","10579"
"2019-03-03","Arabia","Dubai","4","1","business","74620","13015"
"2019-02-18","Western Europe","Vienna","4","1","business","74236","22905"
"2019-02-21","Western Europe","Vienna","1","1","business","11090","22905"
"2019-04-04","International","Budapest","3","1","leasure","23900","6715"
"2019-02-19","Southern Europe","Belgrade","1","1","business","11914","23403"
"2019-02-25","Western Europe","Aberdeen","4","1","business","25613","23402"
"2019-02-24","Russia","Moscow","4","1","business","27538","9954"
"2019-02-20","International","Vantaa","1","1","business","6461","19184"
"2019-02-18","Western Europe","Cologne","3","0","leasure","149136","8435"
"2019-02-18","Russia","Ussuriysk","1","1","business","2841","36102"
"2019-03-13","Western Europe","Diegem","2","1","business","16913","7161"
"2019-03-20","Southern Europe","Barcelona","9","0","leasure","78953","17383"
"2019-03-05","International","Tuusula","3","1","business","24108","22824"
"2019-02-25","Western Europe","London","4","0","business","58612","11539"
"2019-03-08","International","Riga","3","1","leasure","17667","6177"
"2019-03-24","Western Europe","Paris","6","0","leasure","113356","12811"
"2019-02-21","CIS","Lutsk","1","1","business","3809","5824"
"2019-04-07","International","Istanbul","2","0","business","3871","31191"
"2019-03-01","Western Europe","Paris","5","1","business","51983","13395"
"2019-02-25","Russia","Kazan","4","1","business","19016","14684"
"2019-03-27","International","Istanbul","3","1","business","24472","23459"
"2019-02-26","Western Europe","Berlin","2","0","business","18094","17243"
"2019-03-17","Southern Europe","Barcelona","2","1","business","33573","17038"
"2019-05-25","Southern Europe","Venice","1","1","leasure","10678","34424"
"2019-03-04","Southern Europe","Barcelona","2","1","business","18191","12284"
"2019-03-03","International","Prague","13","1","leasure","45467","18744"
"2019-02-27","Russia","Moscow","1","1","business","25719","5892"
"2019-05-07","Russia","Saint Petersburg","1","1","leasure","21236","29203"
"2019-03-31","International","Antalya","1","1","business","5421","15708"
"2019-02-22","Western Europe","Nice","2","0","leasure","9167","19184"
"2019-02-25","Western Europe","Lille","2","1","business","15179","14684"
"2019-06-01","Southern Europe","Blanes","5","1","business","14370","13636"
"2019-02-15","Russia","Saint Petersburg","1","1","business","1710","25310"
"2019-03-06","Southern Europe","Malaga","2","0","leasure","37472","33345"
"2019-03-23","Western Europe","Berlin","7","1","leasure","27480","16002"
"2019-03-18","International","Genting Highlands","2","0","business","6625","18744"
"2019-02-28","Russia","Orenburg","1","1","business","2951","14684"
"2019-04-01","Southern Europe","Larnaca","4","1","leasure","21830","19043"
"2019-03-14","Western Europe","Amsterdam","2","1","business","20408","7132"
"2019-05-29","International","Riga","1","1","leasure","15830","21459"
"2019-02-21","Russia","Lobnya","1","1","business","5027","15414"
"2019-03-11","Western Europe","Grenoble","2","1","business","18302","14684"
"2019-02-23","Russia","Saint Petersburg","1","1","leasure","3823","28396"
"2019-03-12","International","Prague","6","0","leasure","46485","21734"
"2019-02-26","International","Tallinn","1","0","business","574","6909"
"2019-02-28","Russia","Chelyabinsk","1","1","business","3912","36102"
"2019-03-23","International","Kuala Lumpur","6","1","leasure","69733","20538"
"2019-05-11","International","Grapevine","6","1","leasure","67360","30319"
"2019-04-09","International","Budapest","2","1","business","13265","21459"
"2019-03-21","Southern Europe","Rome","1","1","leasure","23208","16777"
"2019-04-04","Southern Europe","Rome","3","1","leasure","15737","31191"
"2019-03-01","Southern Europe","Belgrade","1","1","business","6148","23975"
"2019-04-18","Western Europe","London","9","1","leasure","40499","8122"
"2019-03-23","Arabia","Dubai","7","1","leasure","168113","27259"
"2019-04-09","Southern Europe","Cerro Maggiore","3","1","business","83177","23459"
"2019-03-05","Southern Europe","Barcelona","20","1","leasure","132368","6854"
"2019-02-25","Russia","Kazan","1","1","business","2766","10542"
"2019-07-31","International","Busan","18","0","leasure","99636","6670"
"2019-02-24","Russia","Pyatigorsk","6","1","leasure","29649","5782"
"2019-03-12","Russia","Nizhniy Novgorod","6","1","leasure","11549","16655"
"2019-03-17","Southern Europe","Milan","1","1","business","3971","6983"
"2019-03-12","Russia","Nizhniy Novgorod","6","1","leasure","11549","16655"
"2019-02-26","Western Europe","Bedford","1","0","business","9091","18889"
"2019-02-23","International","Hong Kong","7","0","leasure","10683","28066"
"2019-02-26","Southern Europe","Madrid","6","0","leasure","7315","24435"
"2019-08-12","International","Bali","3","1","business","48828","14760"
"2019-07-08","International","Nassau","12","0","leasure","376350","18898"
"2019-05-08","International","Warsaw","4","0","business","30840","6030"
"2019-07-05","Russia","Alushta","1","1","leasure","6347","24864"
"2019-02-26","Southern Europe","Milan","2","1","business","21135","29356"
"2019-08-14","Southern Europe","Blanes","5","1","leasure","55642","28429"
"2019-07-26","International","Reykjavik","1","1","business","31434","26494"
"2019-07-09","Southern Europe","Milan","2","0","business","84918","33856"
"2019-03-25","Russia","Saint Petersburg","4","1","business","14397","6690"
"2019-07-12","Southern Europe","Rome","4","1","leasure","17130","32634"
"2019-02-17","Arabia","Riyadh","1","1","business","7820","22015"
"2019-02-16","Arabia","Hail","1","0","leasure","2899","22015"
"2019-05-22","Southern Europe","Budva","4","1","business","30885","23778"
"2019-02-23","CIS","Almaty","3","1","business","7687","23983"
"2019-02-16","International","Seoul","3","1","business","3158","0"
"2019-02-22","Western Europe","Paris","8","0","leasure","39507","0"
"2019-02-18","Russia","Moscow","2","0","business","7000","0"
"2019-04-19","International","Stockholm","9","1","leasure","55594","0"
"2019-03-29","International","Riga","3","1","leasure","14731","0"
"2019-03-28","International","Prague","3","1","leasure","15528","0"
"2019-02-26","Russia","Moscow","1","0","business","3871","0"
"2019-03-12","Southern Europe","Barcelona","9","0","leasure","66880","0"
"2019-02-16","Southern Europe","Val di Fassa","10","0","leasure","101885","0"
"2019-03-03","International","Prague","8","1","leasure","64510","0"
"2019-03-03","Western Europe","Paris","7","0","leasure","25858","0"
